GeneID,GSM8253507,GSM8253508,GSM8253510,GSM8253512,GSM8253514,GSM8253515,GSM8253516,GSM8253517,GSM8253518
105375830,0,0,0,0,0,0,0,0,0
105375831,0,0,0,0,0,0,0,0,0
137902,0.03104,0.1215,0.02868,0.005468,0,0,0.05996,0.03362,0.01228
105375833,0,0.01095,0,0,0,0.0131,0.01553,0,0
115294,8.965,5.109,8.128,6.003,10.38,5.592,5.482,9.593,4.828
102724330,0.6017,0.4086,0.7933,0.3157,0.6477,0.2753,0.4408,0.6885,0.3344
9705,0,0.00367,0,0.01519,0.002346,0.004388,0.01041,0,0.008528
101929341,0,0,0,0,0,0,0,0,0
389658,0,0,0,0,0,0,0,0,0.02697
9821,6.651,6.178,7.058,5.303,7.03,5.136,4.869,7.261,5.515
105375835,0,0.02612,0.04253,0,0,0.01562,0,0.01662,0.03035
107986943,0,0,0,0,0,0,0,0,0
2831,0,0,0,0,0.008843,0,0,0,0
105375836,0,0,0,0,0,0,0,0,0
4986,0,0,0,0,0,0,0.01445,0,0
100507516,1.214,1.225,0.6374,1.008,0.5647,0.909,1.22,0.4403,0.3597
51606,12.38,21.27,14.9,18.22,17.44,25.51,16.48,16.39,17.79
8601,1.094,1.91,4.323,3.487,1.387,4.602,2.314,0.5497,4.74
6917,30.59,21.75,46.96,24.5,26.99,23.44,17.88,35.49,23.63
105375839,0.1884,0.1069,0.116,0.2213,0.376,0.03196,0.1137,0.2721,0.1553
10434,20.35,28.88,17.25,29.32,20.24,23.75,37.26,18.63,28.44
29088,17.66,19.17,15.24,28.85,15.26,24.48,18.12,14.18,24.13
26766,0,0,0,0,0,0,0,0,0
105375840,0,0,0,0,0,0,0,0,0
105375841,0,0,0,0,0,0,0,0,0
64321,0,0.1128,0,0,0,0,0.16,0,0.118
100129098,0,0,0,0,0,0,0.03124,0,0
6101,0,0,0,0,0,0,0.01345,0.004023,0.003674
107984125,0,0,0,0,0,0,0,0,0
105375842,0,0,0,0,0,0,0,0,0
107986944,0,0,0,0,0,0,0,0,0
107986886,0,0,0,0,0,0,0,0,0
107986887,0,0,0,0,0,0,0,0,0
114786,0,0.002615,0.001419,0,0.001672,0,0.003709,0,0.001519
105375844,0,0,0,0,0,0,0,0,0
100133234,0.01015,0.00432,0,0.004471,0,0.01033,0,0.011,0
105375843,0,0,0,0,0,0,0,0,0
105375845,0,0,0,0,0,0,0,0,0
105375846,0.1008,0.02859,0.1397,0.05178,0.2011,0.07692,0.1521,0.02729,0.1329
137695,3.008,4.128,3.293,4.278,5.891,3.641,6.559,3.025,6.644
96764,3.902,4.262,3.792,4.943,3.87,4.764,3.622,3.723,5.886
4067,0.4005,1.554,0.1282,2.758,0.2231,3.007,1.203,0.263,2.27
109617001,0,0,0,0,0,0,0,0,0
6224,197.7,160,187.7,218.3,226.7,169.4,310,152.9,267.1
26795,10.36,3.36,5.471,9.563,9.669,5.022,15.49,5.345,7.321
105375847,0.05581,0.09502,0,0,0.06075,0.05681,0,0,0.0552
4342,0,0,0,0,0,0,0,0,0
5324,1.249,2.599,2.488,2.833,1.635,2.517,2.329,1.676,2.495
79145,7.452,12.04,8.583,12.91,8.096,10.44,16.57,5.987,15.41
195814,0,0,0,0,0,0,0,0,0
442388,0,0,0,0,0,0,0,0,0
105375849,0,0,0,0,0,0,0,0,0
5179,1.715,1.967,0.9643,0,1.704,0,1.38,1.211,5.284
101929415,0.2117,0.1201,0.08694,0,0.3201,0,0.0994,0.1274,0.2676
101929398,0.2319,0.07049,0.4132,0,0.3966,0,0,0.4127,0.1147
100507632,1.541,0.3989,2.21,0,2.43,0,0.4317,3.139,0.7196
105375850,0,0,0,0,0,0,0,0,0
105375851,0,0,0,0,0,0,0,0,0
105375852,0,0,0,0,0.01797,0,0,0,0
54928,19.65,19.83,22.44,20.25,19.55,20.5,14.66,20.64,21.62
100507651,0,0,0,0,0,0,0,0,0
286177,0,0,0,0,0,0,0,0,0
26138,0,0,0,0,0,0,0,0,0
101929488,0,0,0,0,0,0,0,0,0
107986888,0,0,0,0,0,0,0,0,0
105375855,0,0,0,0,0,0,0,0,0
286178,0,0,0,0,0,0,0,0,0
105375856,0,0,0,0,0,0,0,0,0
100505477,0,0,0,0,0,0.03001,0.05339,0.01597,0
90362,0.7154,0.2265,0.6306,0.14,0.728,0.1161,0.1523,1.114,0.1145
107986945,0,0,0,0,0,0,0,0,0
101929528,0,0,0,0,0,0,0,0,0
137886,2.017,2.946,3.36,1.617,4.003,1.958,2.577,4.009,2.261
1581,0,0,0,0,0,0,0,0,0
105375857,0,0,0,0,0,0,0,0,0.04282
6386,27.84,27.75,24.38,36.75,24.57,37.96,21.32,28.87,25.2
8439,16.21,11.69,18.29,14.4,16.48,14.14,9.435,18.14,13.9
105375858,0,0,0,0.04771,0,0,0,0,0
9760,2.916,4.068,2.517,12.71,2.26,12.73,3.094,3.143,7.559
100505501,0.6434,1.024,0.5944,1.52,0.5989,1.5,1.013,0.697,1.319
105375860,0,0,0,0,0,0,0,0,0
105375859,0,0,0,0,0,0,0,0,0
105375861,0,0,0,0,0,0,0,0,0
105375863,0,0,0,0,0,0,0,0,0.0278
767,0,1.212,0,0.3753,0,0.1577,0.9782,0.01049,2.42
105375864,0.02556,0.01305,0,0,0,0,0.006171,0.005537,0
100505532,0.1873,0,0.07417,0.03929,0.02913,0.06356,0.08616,0.1063,0.02647
5862,36.72,42.1,44.07,42.11,35.73,40.1,36.38,41.54,42.18
55636,0.2625,0.4792,0.0653,0.08672,0.03572,0.09763,0.4053,0.06836,0.2771
105375938,0,0,0,0,0,0,0,0,0
157807,5.686,4.249,4.965,4.965,3.951,4.106,2.508,5.184,2.952
100130298,0.0606,0,0,0,0.1319,0,0,0,0.1199
105375870,0,0,0,0,0,0,0,0,0
444,30.08,26.62,29.64,33.32,23.74,31.06,19.62,29.12,21.66
100616484,0,0,1.197,0.3804,0,0,0,0.4677,0
101929628,0,0,0,0,0,0,0,0,0
105375871,0,0,0,0,0,0,0,0,0
111082988,0,0,0,0,0,0,0,0,0
286183,0,0,0,0,0,0,0,0,0.003612
643763,0,0,0,0.01167,0,0,0,0,0
107986946,0,0.1052,0,0,0,0.01258,0.07462,0.01339,0
8836,25.19,22.95,22.45,25.63,21.63,18.51,29.24,17.04,25.87
7274,0.09017,0.03411,0.03702,0.01765,0.1418,0,0.1572,0.05426,0.02973
101410533,0.6928,0.3686,0.64,0.5721,0.4713,0.3966,0.5227,0.7035,0.3426
253943,17.22,19.88,16.89,20.46,17.32,20.06,18.14,17.44,18.33
105375873,0.0568,0.03223,0,0,0,0.05781,0.04572,0.04102,0.01873
105375875,0,0,0,0,0,0,0,0,0
105375874,0,0,0,0,0,0,0.02131,0,0
102724612,0,0,0,0,0,0,0,0,0
105375876,0,0,0,0,0,0,0,0,0
286184,0,0,0,0,0,0,0,0,0
102724623,0,0,0,0,0,0,0,0,0
105375877,0,0,0,0,0,0,0,0,0
100130155,0,0,0,0,0,0,0,0,0
406908,0,0,0,0,0,0,0,0,0
401463,0,0,0,0,0,0,0,0,0
27319,0,0,0,0,0,0,0,0,0
9420,0.08606,0.0106,0.03452,9.975e-4,0.2108,0.008068,0.005468,0.2674,0
105375879,0,0,0,0,0,0,0,0,0
105375878,0,0,0,0,0,0,0,0,0
105375880,0,0,0,0,0,0,0,0,0
552859,0,0,0,0,0,0,0,0,0
105375881,0,0,0,0,0,0,0,0,0
286186,0,0,0,0,0,0,0,0,0
55156,14.54,18,13.15,18.08,13.67,13.17,19.05,11.73,20.87
9650,5.592,8.075,6.041,8.247,5.21,7.268,6.902,5.159,8.718
5150,1.432,1.31,1.757,1.376,1.726,1.179,1.385,1.367,1.471
107986949,0.08832,0,0,0.0778,0.2884,0,0.1066,0,0
107986948,0.4318,0.2205,0.5984,0.3043,0.658,0.3076,0.4692,0.5145,0.2562
107986950,0,0,0,0,0,0,0,0,0
105375883,0,0,0,0,0,0.0146,0,0,0
85479,0.01522,0,0,0,0.03314,0.02324,0,0.008244,0
84675,1.952,1.83,0.3796,0.2198,0.2556,0.4929,3.038,0.1033,0.3266
100189437,0,0,0,0,0.4636,0,1.028,0,0
100189102,0,0,0,0.3751,0,0,0,0,0
1392,0.2655,0.08218,0.2676,0.06379,0.4467,0.09827,0,0.07844,0.1671
112268029,0.05725,0,0.08816,0.01681,0.2701,0.01942,0.02304,0.02067,0.03775
100505659,0.02068,0,0,0,0.04503,0,0,0,0
102724687,0.2268,0.1287,0.3027,0.09992,0.559,0.1507,0.1864,0.157,0.09972
100505676,0.06405,0.04847,0.04603,0.07524,0.06198,0.0652,0.06874,0.03855,0.02112
23212,12.89,14.29,12.71,20.68,16.43,26.47,12.59,11.59,21.27
137872,2.68,1.288,3.554,1.111,4.616,1.909,3.73,2.1,1.185
254778,1.803,0.9059,0.6464,0.5034,2.703,0.5917,1.511,2.039,1.014
4603,10.91,12.33,21.58,15.4,11.61,13.06,13.17,10.49,18.36
105375884,0.5885,0.3536,0.7037,0.7624,0.6029,0.4933,0.7941,0.375,0.5821
80124,3.26,3.559,3.658,3.441,3.511,3.766,2.884,3.342,3.678
100533105,2.098,1.681,2.18,1.491,2.157,1.372,1.345,1.789,1.347
56260,1.173,0.9662,1.188,1.133,1.359,0.8344,1.477,1.243,1.06
23678,2.16,1.689,2.185,1.51,2.097,1.394,1.362,1.785,1.354
26255,0.04403,0.1124,0.122,0,0,0,0,0,0.04355
157777,1.608,1.083,1.832,1.159,1.734,0.9026,1.547,1.62,1.759
641638,29.86,23.71,32.44,23.07,33.65,20.69,35.58,29.75,35.16
641648,11.86,6.964,11.72,15.13,12.47,4.58,13.33,15.07,14.56
100129654,0.02158,0,0.03988,0.01901,0,0,0.02605,0.01169,0.01067
286187,0.07124,0.01213,0.03949,0.1381,0.03102,0.07251,0.0516,0,0
105375885,0,0,0,0,0,0,0,0,0
10987,33.82,41.16,33.27,48.33,33.87,38.67,42.77,31.6,45.27
79848,2.138,2.638,1.864,3.466,1.834,2.341,2.34,1.811,2.551
10565,7.874,8.174,8.562,8.024,8.721,10.18,6.813,8.366,8.539
102724708,0.1668,0.1336,0.1269,0.1469,0.1495,0.1997,0.1777,0.1275,0.07762
57094,0,0,0,0.04175,0,0.04823,0,0,0.02812
105375886,0,0,0,0.004813,0,0,0,0,0
80243,0.05521,0,0.03644,0,0.06869,0,0,0.04557,0
105375888,0,0,0,0,0,0,0,0,0
286189,0.01943,0.03308,0,0,0,0,0,0.02105,0.07687
116328,0.03434,0.02923,0.04881,0.06981,0.05463,0.05646,0.03189,0.08012,0.1071
107986951,0,0.7139,0,0.5418,0.06086,0.7398,0.3375,0.06057,0.8295
100505718,0,0.1342,0,0,0.0143,0,0.07928,0.02845,0.1559
100505739,0,0,0,0,0.02312,0,0,0,0.021
23213,41.76,7.046,144.4,52.52,62.03,53.83,5.477,75.37,70.46
81796,1.962,1.792,1.65,1.112,1.982,2.692,1.524,1.931,1.591
105375889,0,0,0,0,0,0,0,0,0
101929759,0,0,0,0,0,0,0,0,0
63978,0,0,0,0,0.0136,0,0,0,0
10499,2.35,1.213,2.296,1.682,2.764,1.984,1.064,2.222,1.324
101926892,0.2627,0,0,0,0,0,0,0,0
105375890,0,0,0,0,0,0,0,0,0
23471,87.61,85.63,84.22,93.43,109.2,91.71,79.38,106.3,85.59
286190,0.7111,0.4558,0.4251,0.4422,0.8742,0.3747,0.5858,0.5709,0.7943
51110,6.967,3.711,4.724,4.217,8.161,3.649,6.173,5.318,6.972
389668,0.07253,0.008232,0.02234,0.00426,0.03685,0.004922,0.01168,0.02619,0.01913
105375894,0,0.01638,0,0.02118,0.005235,0.01958,0.01161,0,0.004757
2138,0,0.1132,0.004914,0.2553,0,0.1976,0.1445,0.008642,0.02104
102724772,0,0,0,0,0,0,0,0,0
105375892,0,0,0,0,0,0,0,0,0
107986890,0,0,0,0,0,0,0,0,0
9242,3.414,5.619,5.736,3.806,3.93,4.428,4.997,5.269,1.016
100132891,3.314,1.981,4.149,2.413,3.298,2.324,1.634,4.31,0.4567
8989,0.1995,0.1171,0.2342,0.6651,0.2759,0.6093,0.09766,0.3418,0.01067
105375896,0,0.02331,0.03373,0,0.009936,0,0.03306,0.01977,0
392232,0.03552,0.02015,0,0.05214,0.01289,0.01205,0.01429,0.01282,0
105375897,0,0,0,0,0,0,0,0,0
9312,0,0.006246,0,0,0,0,0.002953,0,0
101926908,0,0,0,0,0,0,0,0,0
7013,5.068,5.706,5.415,5.157,5.471,5.293,4.782,5.339,5.88
157869,0.0726,0.2516,0.08145,0.05939,0.2032,0.095,0.2442,0.07864,0.1846
107986891,0,0,0,0,0,0,0,0,0
105375901,0,0,0,0,0,0.03835,0,0,0.03727
100130301,0.06916,0,0.1278,0,0.07528,0,0,0,0.0342
6129,255.8,246.4,260,275.5,294.2,237.7,286.7,274.6,357.5
157506,6.996,4.712,6.297,2.11,102.7,7.273,5.574,50.73,9.203
101926926,0.1525,0.04058,0.2202,0.0168,2.397,0.06792,0.1266,0.475,0.1603
105375899,0,0,0,0,0,0,0,0,0
100128126,0.01503,0.0128,0,0,0.06546,0,0.01815,0,0
27067,2.954,5.76,3.221,4.504,4.081,5.107,4.488,4.21,4.875
105375902,0.04476,0.06096,0.06616,0.0552,0.1364,0.04555,0.05403,0.06788,0.06197
55284,3.531,4.615,3.707,3.541,4.154,2.985,5.359,3.561,4.856
101926947,0.02394,0.09171,0.01106,0.02109,0.01303,0,0.07226,0,0
6921,18.49,25.63,18.56,27.44,19.01,23.29,34.49,15.68,33.73
54968,7.772,8.547,8.058,8.883,6.654,7.174,9.126,6.007,11.11
23643,5.708,1.767,7.671,1.226,7.42,0.8643,2.25,5.877,0.8398
105375903,0,0,0,0,0.03995,0,0,0,0
56704,0.01355,0,0,0,0,0,0.01635,0,0.0201
54332,1.586,1.689,1.395,1.663,1.89,2.04,1.641,1.792,1.589
100847058,0,0,0,0,0,0,0,0,0
100847091,0,0,0,0,0,0,0,0,0
105375904,0,0,0,0,0,0,0,0,0
441355,0,0,0,0,0.01592,0,0,0,0
100302260,0,0,0,0,0,0,0,0,0
51050,0.004597,0.02348,0,0,0,0,0,0,0
83690,0,3.209,0,3.676,0.007434,3.149,2.21,0,1.479
105375905,0,0.5993,0,1.288,0,0.5512,0.5885,0,0
101805492,0,0,0,0,0,0,0.04555,0,0.3358
3174,0,0.02662,0,0,0,0,0.02265,0,0.006185
105375906,0,0,0,0,0,0,0,0,0.01359
102724858,0,0,0,0,0,0,0.007303,0,0.02393
101926978,0.3178,0.9389,0.7427,0.8069,0.6308,0.5518,0.9253,0.3645,0.6101
107986952,0,0,0,0,0,0,0,0,0.0473
100192378,0.1636,3.467,0.3527,1.345,0.2177,0.6476,3.622,0.4333,1.744
79776,1.551,4.623,1.621,3.298,2.172,3.672,3.292,2.075,4.185
100422921,0.7491,0.3188,1.73,0,0,0.3812,0,0.4057,0
5828,7.941,8.089,7.546,9.903,7.109,7.686,10.77,6.281,8.606
105375909,0,0,0,0,0,0,0,0,0
102724874,0,0,0,0,0,0,0,0,0
105375911,0,0,0,0.06238,0.0257,0.04805,0.0285,0,0
5569,1.24,2.818,1.179,2.702,2.028,3.246,3.599,1.001,3.586
101927003,0.04638,0.01316,0,0.04085,0.01683,0.03147,0.01866,0,0.04587
51101,1.963,1.292,1.97,1.745,2.426,1.351,1.203,2.197,1.693
3574,0.2406,0.02214,0.1502,0.1432,0.2619,0.139,0.07065,0.1902,0.1222
101241902,0.2848,0.08659,0.1316,0.1075,0.2215,0.08283,0.2456,0.3306,0.1811
105375914,0.08524,0.01451,0.007876,0.06758,0.1299,0.04338,0,0.06464,0.008431
112935892,0,0,0,0,0,0.01057,0,0.05624,0.02054
105375912,0.0499,0,0,0,0.05432,0.02539,0,0,0
105375913,0.03916,0,0.00603,0.0115,0.01421,0.02657,0,0.00707,0
107986892,0,0,0,0,0,0,0,0,0
105375915,0.2719,0,0,0,0,0,0,0,0
113219456,0,0,0,0,0,0,0,0,0
105375916,0,0,0,0,0,0,0,0,0
11075,6.437,0,0.1711,0.1904,3.092,0.06284,0,3.578,5.954
107986893,0,0,0,0,0,0,0,0,0
23462,0.3497,0.2874,0.3342,0.5736,0.1838,0.5155,0.3785,0.2613,0.489
101927067,0.2002,0,0.1388,0.2205,0,0.4076,0,0.1627,0
101927040,0.1462,0,0.01351,0.01288,0.0955,0,0.08827,0.06336,0.01446
28957,14.65,16.39,13.4,19.64,13.45,16.65,16.62,15.67,20.58
7163,0.01913,0.4615,0,0.005619,0.006943,0.006492,0.2387,0,0.06939
105375919,0,0,0,0,0,0,0,0,0
105375918,0,0,0,0,0,0,0,0,0
105375920,0,0,0,0,0,0,0,0,0
100847056,0,0,0,0,0,0,0,0,0
105375922,0,0,0,0,0,0,0,0,0
105375921,1.696,0.1203,1.175,0.249,2.153,0.4315,0.5118,1.378,0.8386
65986,1.236,1.634,1.613,1.113,1.309,1.196,1.327,1.303,1.943
619279,0.02396,0.04589,0.04243,0,0.008694,0,0.01205,0.01947,0.01185
107986894,0,0,0,0,0,0,0,0,0
55824,1.092,1.598,0.8648,2.687,1.016,2.916,2.081,0.5578,1.401
105375924,0.01391,0.01184,0.01927,0.049,0,0.01415,0,0,0
2171,11.18,60.29,14.49,33.91,5.256,28.18,64.18,5.231,53.13
105375925,0,0,0,0,0,0,0,0,0
105375926,0,0,0,0,0,0,0,0,0
5375,0,0,0,0,0,0,0,0,0.008725
646480,0,0,0,0,0,0,0,0,0
101927118,0,0,0,0,0,0,0,0,0
2167,0,0.2324,0.03153,0,0,0,0.3296,0,0.2025
646486,0,0,0,0,0,0,0.01657,0,0
650747,0.008321,0.007083,0.007688,0.01466,0,0,0.02009,0,0
3612,5.606,4.551,5.068,7.465,4.946,7.13,4.849,5.755,8.236
347051,0.04354,0.1112,0.04023,0,0.0237,0,0.1051,0.1179,0.04306
79752,10.58,9.576,10.67,9.419,12.76,5.966,14.86,10.23,14.01
92421,0,0.6287,0.03102,0,0.01827,0.08543,0.5269,0,0.0332
64089,3.271,3.548,2.59,3.001,3.183,2.846,2.921,2.743,2.683
105375928,0.03498,0.02233,0,0.01541,0.05711,0.0267,0.0739,0.04736,0.06054
105375929,0,0,0,0,0,0,0,0,0
105375930,0,0,0,0,0,0,0,0,0
105375931,0,0,0,0,0,0,0,0,0
107986953,0,0,0,0,0,0,0,0,0
101927141,0,0,0,0,0,0,0,0,0
103352670,0,0,0,0,0,0,0,0,0
105375932,0,0,0,0,0,0,0,0,0
138046,0,0,0,0,0,0,0,0,0
105375933,0.02026,0.02587,0.03744,0.008923,0.01103,0,0.01223,0.02195,0.03006
85444,1.866,0.6904,2.466,1.617,1.156,0.8406,0.4718,1.773,1.116
102723322,0,0,0,0.05623,0,0,0.07707,0,0
1875,0.8603,2.475,0.9592,2.365,0.5166,1.585,2.364,0.8515,2.45
401466,10.97,13.57,10.74,16.6,10.83,10.33,23.11,8.742,17.84
105375936,0,0,0,0,0,0,0.0208,0,0
105375935,0,0,0,0,0,0,0,0,0
377677,0.9445,0.5587,0.6655,0.1763,0.697,0.2933,0.7247,0.6329,0.4829
759,0,0,0,0,0,0,0,0,0
761,0,0.04613,0,0,0,0,0,0,0
100996348,0.02162,0,0,0,0,0,0,0,0
760,0,0,0,0,0.0203,0,0,0,0.01844
105375937,0,0,0,0,0,0,0,0,0
101929601,0,0,0,0,0,0,0,0,0
101929627,0,0,0,0,0,0.0156,0,0,0
100288527,0,0,0,0,0,0,0,0,0
100288562,0,0,0,0,0,0.0156,0,0,0
105375622,0,0,0,0,0,0,0,0,0
107986954,0,0,0,0,0,0,0,0,0
85481,0,0,0,0,0,0,0,0,0
245972,0,0,0.01212,0,0,0.0534,0,0,0
105375623,0,0,0,0,0,0,0,0,0
157724,0,0,0,0,0,0,0,0,0
105375624,0.005116,0.03048,0.02363,0,0.06682,0,0.01853,0.01108,0.01518
11059,6.665,5.815,5.77,4.381,6.196,5.457,5.521,6.125,6.202
51115,7.204,4.796,6.995,5.086,8.26,5.176,5.523,7.251,5.936
8895,15.91,19.98,17.52,22.14,15.87,23.1,14.47,18.34,22.8
54714,0.006593,0,0,0,0,0,0,0,0
107986895,0,0,0,0,0,0,0,0,0
168975,0,0,0,0,0,0,0,0,0
105375626,0,0,0,0,0,0,0,0,0
138009,0,0,0,0,0,0,0,0.0103,0
105375628,0,0,0,0,0,0,0,0,0
4325,1.79,5.394,1.721,2.139,0.7731,2.063,3.709,1.016,3.137
105375630,0.03779,0.008041,0.04364,0.008321,0.01028,0.009615,0.02281,0.02047,0.04671
105375629,0,0,0,0,0,0,0,0,0
105375631,0.02583,0.03665,0,0.03793,0,0.04383,0,0,0.02555
112268015,0.01453,0.01237,0.01678,0.006399,0.03163,0.007393,0.03508,0.0236,0.01078
101929709,1.087,0.6446,0.8432,1.42,1.501,0.8894,1.102,1.388,1.21
8767,5.767,9.275,6.765,14.44,6.088,14.88,9.19,6.31,11.75
734,1.855,2.429,2.143,3.532,2.082,3.175,2.257,2.153,2.021
4683,9.682,8.676,9.227,14.17,7.98,11.84,7.208,8.729,8.886
1666,10.26,12.61,9.763,16.19,8.907,14.97,11.02,10.2,10.88
793,0.02455,0.03134,0.02268,0.02162,0,0,0,0,0
100874052,0,0,0,0,0,0,0,0,0
107986955,0,0,0,0,0,0,0,0,0
101937451,0,0,0,0,0,0,0,0.04402,0
169200,6.327,5.153,4.317,6.829,5.75,6.37,4.905,5.183,3.753
102724670,0.0173,0,0.03197,0.03048,0.05649,0.01761,0.02089,0.1124,0
105375633,0,0,0,0,0,0,0,0,0
64168,1.267,1.083,1.176,1.148,1.071,0.6321,1.076,1.079,0.9244
105375635,0,0.03371,0,0,0,0,0,0,0
105375634,0.01186,0.0101,0.00274,0.01045,0.006456,0.003018,0.00358,0,0.01173
100127983,5.949,5.041,3.951,6.086,4.715,3.851,5.461,4.722,4.799
55529,7.241,7.247,6.955,8.71,6.364,9.281,6.55,6.233,6.685
100506365,2.989,2.949,3.44,3.908,2.837,3.1,3.115,2.504,3.826
51633,3.577,6.113,3.943,5.314,3.751,5.361,6.697,2.802,8.423
100130742,0.155,0.1715,0.1432,0.1911,0.1012,0.1262,0.2432,0.1511,0.1686
100616245,0,0,0,0,0,0,0,0,0
115111,0.01054,0.01345,0,0,0,0,0.01272,0,0
105375637,0,0,0,0,0,0,0,0,0
862,2.744,0.7946,2.343,0.4887,2.501,0.4623,0.7122,2.202,0.373
105375638,0,0,0,0,0,0,0,0,0
105375639,0,0,0,0,0,0,0,0,0
102724710,0,0,0,0,0,0,0,0,0
101926956,0,0,0,0,0,0,0,0,0
441369,0,0,0,0,0,0,0,0,0
286144,7.682,5.49,7.422,6.66,7.949,5.689,6.515,6.606,6.712
102467005,0,0,0,0,0,0,0,0,0
389676,0,0,0,0,0,0,0,0,0
105375644,0,0,0,0,0,0,0,0,0
105375643,0,0,0,0,0,0,0,0,0
107986956,0,0,0,0,0,0,0,0,0
105375642,0,0,0,0,0,0,0,0,0
642924,0.01624,0.06913,0.01501,0.1288,0.05304,0.1157,0.07844,0.01759,0.06426
105375641,0,0,0,0,0,0,0,0,0
137392,3.9,2.822,3.556,4.951,2.843,3.767,3.18,3.339,3.93
389677,3.091,2.866,3.019,3.575,2.747,3.203,3.09,2.596,4.038
55472,0.9208,0.8585,1.175,1.159,0.9069,1.205,1.323,1.045,1.084
105375645,0,0,0,0,0,0,0.07707,0.06915,0.06314
91147,1.316,1.342,1.362,1.491,1.352,1.108,1.308,1.557,0.9982
105375646,0,0,0,0,0,0,0,0,0
100616169,0,0,0.8792,0,0.3453,0,0,0,0
54704,11.09,5.204,7.378,6.585,10.75,6.784,5.538,9.802,8.673
1015,0.00822,0,0.01519,0,0.008948,0,0.009924,0.008904,0
105375647,0.2899,0.1234,0,0.3192,0.07888,0,0,0.2355,0.07167
105375648,0,0,0,0,0,0.09084,0.03592,0,0
2669,3.492,4.751,3.958,4.54,2.204,3.422,3.636,1.997,6.83
107986896,0,0,0,0,0,0,0,0.1111,0
25788,1.032,1.247,0.9161,1.42,0.5277,0.9831,1.024,0.6286,1.417
100861412,0.3748,0.4222,0.3516,0.5436,0.3578,0.4285,0.4247,0.3186,0.5418
25962,9.685,9.983,9.773,10.12,10.07,12.26,9.47,9.316,12.93
101926977,0.1528,0.1041,0.1553,0.09425,0.08319,0.04667,0.1292,0.08278,0.1209
100288748,0,0,0,0,0,0,0,0,0
54845,0,0,0,0,0,0,0,0.008541,0
286148,8.982,8.554,8.155,9.234,6.885,7.548,7.818,7.998,8.027
55656,3.641,3.664,3.458,5.498,2.878,5.784,3.621,2.856,4.239
9134,2.118,1.414,1.594,2.495,0.3668,0.4736,0.5037,1.138,1.452
137682,1.046,0.6411,1.206,0.8871,1.255,0.9407,1.396,0.7771,1.487
94241,8.118,8.162,7.43,7.462,26.93,12.43,15.55,8.006,10.2
105375650,0,0,0,0,0,0.01096,0,0,0
100500907,0,0,0,0,0,0,0,0,0
100422964,0,0,0,0,0,0,0,0,0
79666,4.629,4.598,4.416,5.438,5.121,5.181,4.606,4.968,6.158
619344,0,0,0,0,0,0,0,0,0
157657,0.9122,1.188,0.8943,0.7461,0.6586,0.6726,1.101,0.4537,0.8101
100616530,0.1062,0.1206,0.06543,0.03119,0.03854,0,0.04275,0.03836,0
100189248,0,0,0,0,0,0,0,0,0
107986957,0,0,0,0,0,0,0,0,0
100500773,0,0.01939,0,0,0,0,0,0,0
392255,4.079,39.17,1.695,0.01476,1.668,0.01705,25.88,1.869,1.425
7381,23.3,24.15,21.91,27.61,23.12,21.44,33.12,20.73,29.49
101927039,0.04261,0.01209,0.02624,0.05004,0,0.07227,0.05144,0.01538,0.02809
51001,5.662,5.493,5.35,7.255,4.663,5.277,4.683,4.361,5.928
9791,12.66,20.24,11.45,22.14,9.698,20.45,15.67,11.88,17.27
105375652,0,0.007799,0,0.01614,0,0,0.02212,0,0
102724804,0,0.1343,0,0,0,0.03212,0.2667,0,0
105375653,0,0,0,0,0,0,0,0,0
6383,36.79,57.21,28.9,19.42,33.52,18.48,40.18,37.8,35.71
10404,20.26,14.33,17.93,13.51,22.54,13.77,10.47,26.16,8.387
101927066,0,0,0.6475,0,0,0.01427,0,0,0
105375655,0.05014,0,0.139,0.01472,0.03639,0,0.06054,0,0.01653
85453,3.654,4.261,8.104,0.1542,4.389,0.1282,3.533,4.648,3.289
109617016,0,0,0,0,0,0,0,0,0
105375657,0,0,0,0,0,0,0,0,0
92140,22.98,27.94,27.46,25.23,22.34,24.71,19.03,26.26,26.71
55353,16.19,34.63,14.16,25.51,12.25,28.12,24.64,14.27,38.4
4147,11.45,7.882,12.96,1.252,6.599,1.799,5.903,6.901,13.32
6156,574.9,476,612.4,621.8,603.9,550.7,656.3,510.2,729.1
26775,2.355,2.606,2.176,4.357,2.82,0.2397,6.54,2.806,3.028
203111,0.4412,0.7512,0.3891,0.1767,0.3712,0.1429,0.8717,0.5432,1.428
10247,19.56,11.8,14.38,14.57,15.39,10.52,16.54,13.48,11.25
10940,2.165,3.533,2.267,4.075,2.028,4.636,3.374,2.192,4.219
105375660,0,0,0,0,0,0,0,0,0
79815,9.664,2.801,7.212,1.325,9.481,1.619,3.157,7.869,2.839
105375659,0,0,0,0,0,0,0,0,0
107986870,0,0,0,0.1089,0.06728,0,0,0,0
113218497,0,0,0,0,0,0,0.3993,0,0
3788,0.2646,0.03003,0.2716,0.01554,0.2752,0.02393,0.02839,0.2165,0.1047
6788,2.217,1.752,2.122,1.862,1.835,1.706,1.379,2.034,2.453
112268016,0.1418,0.00525,0.114,0,0.2819,0.006277,0,0.1871,0.1464
116039,2.628,0.04612,4.13,0.04773,5.485,0,0,5.239,0.7771
107986872,0.01215,0,0.0393,0,0.01323,0,0,0.04608,0
