"GeneID","BJ.Fibroblast.","BJ.OKS.iM.2","BJ.OKS.iM.21","BJ.OKS.iG.2","BJ.OKS.iG.5","HUES9"
"ABCA17P",-0.0994220570145409,-0.0683747227193747,-0.071432610669148,-0.0749743115507797,-0.0716137823946622,-0.0725621042993946
"ABCA2",-0.0784000838672257,-0.0649961294105323,-0.0651906386418226,-0.0735450849026182,-0.0673515412123062,-0.0683413148516806
"ABCA3",-0.0951172160975896,-0.0670752637544353,-0.0684534876567834,-0.0743617858445998,-0.0699088859217198,-0.0683413148516806
"ABCA4",-0.0994220570145409,-0.0683747227193747,-0.071432610669148,-0.0749743115507797,-0.0716137823946622,-0.0725621042993946
"ABCA5",-0.0935797729135792,-0.0675084167427484,-0.071432610669148,-0.0749743115507797,-0.0716137823946622,-0.0725190350195743
"ABCA6",-0.0985610888311506,-0.0683747227193747,-0.071432610669148,-0.0749743115507797,-0.0716137823946622,-0.0725621042993946
"ABCA7",-0.0985610888311506,-0.0666421107661222,-0.0697302546620825,-0.0706866316075204,-0.070761334158191,-0.0695472546938846
"ABCA8",-0.0986663182755959,-0.0683747227193747,-0.0710070216673816,-0.0749743115507797,-0.0716137823946622,-0.0723611143252919
"ABCA9",-0.0870798033836089,-0.0582043265444643,-0.05262509629721,-0.0562612250744741,-0.0602765369459257,-0.0558567340529528
"ABCB1",-0.0993144359916171,-0.0679415697310616,-0.071432610669148,-0.0743617858445998,-0.0716137823946622,-0.0725621042993946
"ABCB10",-0.0852160819886018,-0.0605779689297385,-0.0671767206514843,-0.0645613745457214,-0.0613844035570077,-0.0635175554828647
"ABCB11",-0.0994220570145409,-0.0683747227193747,-0.071432610669148,-0.0749743115507797,-0.0716137823946622,-0.0725621042993946
"ABCB4",-0.0840322507364402,-0.0670752637544353,-0.0705814326656153,-0.07313673443224,-0.0699088859217198,-0.0713561644571906
"ABCB5",-0.0974946440607811,-0.0676037682984378,-0.0697016482219459,-0.0728165392685081,-0.0694971019202867,-0.0695059797470298
"ABCB6",-0.0930904932658968,-0.0639589686416651,-0.0689459549301951,-0.0716722411528632,-0.0679510652464946,-0.0656690617933477
"ABCB7",-0.0847018926544632,-0.0547804224442888,-0.05468235772269,-0.0536414023714085,-0.0529877884277664,-0.0600253546878058
"ABCB8",-0.0951172160975896,-0.0679415697310616,-0.0705814326656153,-0.0737492601384199,-0.070761334158191,-0.0719591343782926
"ABCB9",-0.0913720044998421,-0.0635017516008521,-0.0647934222415926,-0.0658783048140082,-0.0575057640810638,-0.0603218149010242
"ABCC1",-0.0796197887965652,-0.062310580882991,-0.056536995607325,-0.0639488488395415,-0.0630893000299502,-0.0647234953250687
"ABCC10",-0.0647997033275376,-0.0545764437716443,-0.0557789444699402,-0.0570818061744713,-0.051189024122845,-0.0552671725789962
"ABCC11",-0.0994220570145409,-0.0683747227193747,-0.071432610669148,-0.0749743115507797,-0.0716137823946622,-0.0725621042993946
"ABCC12",-0.0994220570145409,-0.0683747227193747,-0.0705814326656153,-0.0749743115507797,-0.0716137823946622,-0.0725621042993946
"ABCC13",-0.0902835701453251,-0.0615357061905752,-0.0651423460108432,-0.0666416378771976,-0.0633215454985854,-0.0642310493804852
"ABCC2",-0.0985610888311506,-0.0675084167427484,-0.0688790766585498,-0.0706866316075204,-0.066499092975835,-0.0695472546938846
"ABCC3",-0.073734531999976,-0.0616742123596312,-0.0653011943819829,-0.0700023651669853,-0.0693140664854149,-0.069656688775137
"ABCC4",-0.0512078387446869,-0.0445152122812373,-0.0453652843109578,-0.0510858090097635,-0.0537123694287669,-0.0532670668241309
"ABCC5",-0.0693138401427231,-0.0507360441530832,-0.0496416037029818,-0.0473771956417377,-0.0373376047649935,-0.0486889915714774
"ABCC6",-0.0985610888311506,-0.0683747227193747,-0.0712198161682648,-0.0746680486976897,-0.0711875582764266,-0.0713561644571906
"ABCC6P1",-0.0775828736857624,-0.0535443894520194,-0.0568548622660134,-0.054173959447129,-0.0469029317371894,-0.0568848863507428
"ABCC6P2",-0.0828011445866016,-0.0572334265439882,-0.0584761899616994,-0.060693525803858,-0.0596551715282023,-0.060963289172843
"ABCC8",-0.0994220570145409,-0.0683747227193747,-0.071432610669148,-0.0749743115507797,-0.0716137823946622,-0.0719591343782926
"ABCC9",0.194332194143385,0.322979976815756,0.377488434384843,0.609936052145601,0.409270627146903,0.383736606860209
"ABCD1",0.130902809027475,-0.0301060758665145,-0.0372790826632071,-0.0413893017572294,-0.0371708676459831,-0.0313633776964952
"ABCD2",-0.0994220570145409,-0.0683747227193747,-0.071432610669148,-0.0749743115507797,-0.0716137823946622,-0.0725621042993946
"ABCD3",-0.0714086308736188,-0.0502947966659478,-0.0519011154064729,-0.0615804161069374,-0.0552467762544151,-0.0602062456641364
"ABCD4",-0.0912428592723335,-0.0597116629531122,-0.0603672966232224,-0.0614987460148219,-0.0673515412123062,-0.0629145855617627
"ABCE1",-0.0223654046011136,0.0104591211536138,0.0256016817335845,0.0401805212110416,0.0161883859618719,-0.00080868368825776
"ABCF1",0.376750746135665,0.393582939316572,0.485663392643031,0.499881063699057,0.482477571311621,0.438153418873991
"ABCF2",-0.0218962189133648,-0.0167535472737987,-0.0278491638722763,-0.039173246977174,-0.0292894535963464,-0.0213825609254039
"ABCF3",0.0632950952522731,-0.0175961291580479,-0.0205656311850715,-0.00869785219392889,0.00379236785367828,-0.00564468280379912
"ABCG1",-0.0735897329632104,-0.0530112446513734,-0.0535015200190213,-0.0582939262320093,-0.0501684612621601,-0.0529447310009063
"ABCG2",-0.0994220570145409,-0.0675084167427484,-0.0705814326656153,-0.0737492601384199,-0.0682039894487774,-0.0725621042993946
"ABCG4",-0.0902012418708216,-0.0630620156400531,-0.0658948050321656,-0.0685017396179147,-0.0626280398033001,-0.0664090720349016
"ABCG5",-0.0994220570145409,-0.0683747227193747,-0.071432610669148,-0.0749743115507797,-0.0716137823946622,-0.0725621042993946
"ABCG8",-0.0994220570145409,-0.0683747227193747,-0.071432610669148,-0.0749743115507797,-0.0716137823946622,-0.0725621042993946
"ABHD1",-0.0625004838247306,-0.0312467667401987,-0.0241577621686498,-0.0341503432041498,-0.0167105171114729,-0.0242692810446688
"ABHD10",-0.0832070383378544,-0.0615722805243682,-0.0655611972705369,-0.0693184331618107,-0.0687221442598166,-0.0676421816239673
"ABHD11",5.8045943193596,6.41215200477674,5.86413719363559,8.26791934731364,10.177482123298,5.89024325525883
"ABHD12",-0.0147423833943556,-0.0399122338364928,-0.035638243529055,-0.0351070661174301,-0.0403798008223998,-0.0335411414959245
"ABHD12B",-0.0939914349708573,-0.0558387252026022,-0.0385196575840519,-0.0325389943269715,-0.046105283740838,-0.0597502551000917
"ABHD13",-0.0972696365560653,-0.0675084167427484,-0.0705814326656153,-0.0737492601384199,-0.0699088859217198,-0.0725621042993946
"ABHD14A",-0.0912428592723335,-0.0670752637544353,-0.071432610669148,-0.0749743115507797,-0.070761334158191,-0.0725621042993946
"ABHD14B",-0.0912428592723335,-0.0662089577778091,-0.0697302546620825,-0.0743617858445998,-0.0716137823946622,-0.0725621042993946
"ABHD15",-0.0896755675698088,-0.0653791769981009,-0.0685305478380208,-0.0725078737606722,-0.0699964403532747,-0.0698089602785979
"ABHD2",-0.0434275914887319,-0.0489494189404724,-0.0528324260395396,-0.0440165698695104,-0.0550872685187372,-0.0523994060956372
"ABHD3",-0.0954637113206756,-0.0667056521121226,-0.0704187202753198,-0.0737060879209018,-0.0709592672964065,-0.0719056279978586
"ABHD4",0.107751552753477,0.0264881893587697,0.0680635673651485,0.084771386118698,0.0580759562059885,0.0176522750220703
"ABHD5",0.103487774939161,-0.00669402488380071,-0.0325352958690303,-0.0217577379030886,-0.0246317067368026,-0.0199108101988828
"ABHD6",0.0102939885031727,-0.035989317625053,-0.0352575455190065,-0.0559094489459303,-0.0378000023451296,-0.0233999567342222
"ABHD8",-0.0418298088003199,-0.0206521353306986,-0.0395673434783126,-0.0494477667829568,-0.0379924489960706,-0.03071375854919
"ABI1",-0.00299362047483297,-0.0371877075608298,-0.0361087235225393,-0.0467981290665042,-0.0349585082264004,-0.0369868789543772
"ABI2",0.0777095924673884,0.0207244591314491,0.0337472960145472,0.0354053881043358,0.0295390971047131,0.075117692525564
"ABI3",-0.0927326194382239,-0.063979532471497,-0.0671767206514843,-0.0685938354426973,-0.0556540570804012,-0.0673564639807484
"ABI3BP",-0.0837093876676688,-0.067724993236905,-0.0710070216673816,-0.0748211801242347,-0.0713296329827893,-0.0719591343782926
"ABL1",-0.0912428592723335,-0.0644763458245566,-0.0667511316497179,-0.0717755661964207,-0.0656466447393638,-0.0677383449305787
"ABL2",0.278791089649255,0.0523898861345971,0.0315257484927873,0.0411034487290133,0.0352511858279419,0.0503582983872079
"ABLIM1",-0.0932626558431476,-0.0593266380784619,-0.0624952416320542,-0.0639488488395415,-0.0656466447393638,-0.0671353750094767
"ABLIM2",-0.0950490561178395,-0.0649094988128697,-0.069091871159433,-0.0709724769372752,-0.0664280556230799,-0.0690950272530581
"ABLIM3",-0.0933952797308091,-0.0683747227193747,-0.0710070216673816,-0.0749743115507797,-0.0716137823946622,-0.0719591343782926
"ABO",-0.0938018480377191,-0.062310580882991,-0.0616440636285215,-0.0633363231333616,-0.0613844035570077,-0.0363839090332752
"ABP1",-0.0994220570145409,-0.0683747227193747,-0.071432610669148,-0.0749743115507797,-0.0716137823946622,-0.0725621042993946
"ABR",0.597954347913679,0.22537448369246,0.174274203370743,0.146507322332339,0.140310793228387,0.191259416491571
"ABRA",-0.0305544590514717,-0.0296384651768064,-0.0244179304708811,-0.0330860165586336,-0.0216817139783263,-0.0303055026778004
"ABT1",-0.0834941456218213,-0.0562464390466072,-0.0582393516143905,-0.0627237974271816,-0.0605319553205365,-0.0665324050883747
"ABTB1",-0.0938257638225043,-0.0683747227193747,-0.0701558436638489,-0.0737492601384199,-0.0673515412123062,-0.0701502246149866
"ABTB2",-0.0837093876676688,-0.0616608514005213,-0.062282447131171,-0.0691553173420706,-0.0677493503896102,-0.0663314151166839
"ACAA1",-0.0711787347360252,-0.0518604873802083,-0.0575648203268458,-0.0653538123558646,-0.0507554981546523,-0.0537908447258931
"ACAA2",0.229088553046794,0.420366232282882,0.396542015690913,0.426416261814105,0.345304442564381,0.371460638706558
"ACACA",0.0981737089256733,0.148912357745002,0.187140851466225,0.163562769305764,0.164833875854443,0.240512371730851
"ACACB",-0.0925343115474189,-0.0584122039881729,-0.0650487756426524,-0.067011477370441,-0.066499092975835,-0.0586937961140488
"ACAD10",-0.0864357869136363,-0.0597116629531122,-0.0623250060313477,-0.0638613451689801,-0.0579746106111229,-0.0580908261929468
"ACAD11",0.025022924127288,-0.0256654606438443,-0.0141807675099587,-0.00718090263633019,-0.0380817838407829,-0.0119410677120165
"ACAD8",-0.0888751967680103,-0.051914909163476,-0.059941707621456,-0.0596611688962822,-0.0558434900199449,-0.0586937961140488
"ACAD9",0.243952169450304,0.0362722740083986,0.045704602900453,0.0494940385211907,0.0445033869703681,0.0300348908877454
"ACADL",-0.0966827909744547,-0.0669443254264776,-0.0691141461524213,-0.0723353182576596,-0.0673936483711701,-0.071084610564756
"ACADM",-0.000410715924662218,0.0308173116043307,0.0366669957795101,0.0432431497419411,0.0255653165630551,0.0251190229191278
"ACADS",-0.0835120824604102,-0.0602170081075881,-0.0645877208921575,-0.0691553173420706,-0.0653624953274908,-0.0607539433464905
"ACADSB",-0.0907119288940112,-0.0648370943185774,-0.0690035291997949,-0.0721940985284814,-0.0703587891578246,-0.069598488600074
"ACADVL",-0.0748083947262795,-0.0589912603460207,-0.0660549795854496,-0.0684114217408731,-0.0630264512207916,-0.0608472601171231
"ACAN",-0.0972696365560653,-0.0675084167427484,-0.0701558436638489,-0.0749743115507797,-0.070761334158191,-0.0713561644571906
"ACAP1",-0.0916733433640286,-0.0540806741050416,-0.0629208306338206,-0.0645613745457214,-0.0613844035570077,-0.0665324050883747
"ACAP2",-0.0570695971280372,-0.0461395359874115,-0.0460877100526677,-0.0463533187360464,-0.0538118217258634,-0.0562223288135537
"ACAP3",-0.0832147758804427,-0.0624762560621185,-0.0665865398017874,-0.0702230296156232,-0.0641322074811837,-0.0655194628696464
"ACAT1",-0.0908123751806384,-0.0644763458245566,-0.0688790766585498,-0.0719116830198802,-0.0699088859217198,-0.0677383449305787
"ACAT2",-0.0681402130165936,-0.0204391253316172,-0.0300086144986399,-0.0343434397095547,-0.0159204976147183,-0.0227165908196202
"ACBD3",-0.043397627385239,-0.0447317887753939,-0.0423861612985932,-0.0546734595762816,-0.0503025764828821,-0.049046277376417
"ACBD4",0.00295063279327878,-0.00397827450425741,0.0107435151417638,-0.00522720430322202,0.00439093570264693,0.0354705773561383
"ACBD5",-0.0593870364868943,-0.0570261144255709,-0.0581232818877968,-0.0590486431901023,-0.0629188103826559,-0.0598997359562528
"ACBD6",-0.0572346160284187,-0.0207278940049311,-0.00929661641125791,-0.0106591124018901,-0.0162046470240339,0.00341210575945617
"ACBD7",-0.0771026815443411,-0.0424767038715603,-0.0418905395752472,-0.0356033273209031,-0.0403027480092562,-0.0454154218210018
"ACCN1",-0.0954181167767546,-0.0667197288097653,-0.0698359663388618,-0.0731617690965575,-0.0711790124291517,-0.0703539263582758
"ACCN2",-0.0839246297135164,-0.0653426518011828,-0.0684534876567834,-0.0712991573137003,-0.0690564376852486,-0.0701502246149866
"ACCN3",-0.0985610888311506,-0.0683747227193747,-0.071432610669148,-0.0749743115507797,-0.0716137823946622,-0.0725621042993946
"ACCN4",-0.0988480782257575,-0.0683747227193747,-0.071432610669148,-0.0749743115507797,-0.0716137823946622,-0.0719591343782926
"ACCN5",-0.0994220570145409,-0.0683747227193747,-0.071432610669148,-0.0749743115507797,-0.0716137823946622,-0.0725621042993946
"ACCS",-0.0971681031869026,-0.0671618943520979,-0.0702345131460581,-0.07313673443224,-0.0692045398024716,-0.0685389549926203
"ACCSL",-0.0994220570145409,-0.0683747227193747,-0.071432610669148,-0.0749743115507797,-0.0716137823946622,-0.0725621042993946
"ACD",-0.0498011977515878,-0.0378760332875951,-0.0490906673131306,-0.0542771298101824,-0.0459974438048922,-0.0517299771916133
"ACE",-0.0834941456218213,-0.0670752637544353,-0.0671767206514843,-0.0712991573137003,-0.0682039894487774,-0.0677383449305787
"ACE2",-0.0994220570145409,-0.0683747227193747,-0.071432610669148,-0.0749743115507797,-0.0716137823946622,-0.0725621042993946
"ACER1",-0.0994220570145409,-0.0683747227193747,-0.071432610669148,-0.0749743115507797,-0.0716137823946622,-0.0725621042993946
"ACER2",-0.0985610888311506,-0.0670752637544353,-0.068027898655017,-0.0706866316075204,-0.0716137823946622,-0.0701502246149866
"ACER3",-0.0906319577566759,-0.0636994963486833,-0.0663318535966056,-0.068047071237489,-0.0685050473913524,-0.0670461911472347
"ACHE",-0.0908697420029737,-0.0581499057877692,-0.0607722510060765,-0.0612129006832295,-0.0599284760910535,-0.063852538769016
"ACIN1",0.0113336417220049,0.0496003940577114,-0.00532131875457917,0.00602176352546987,-0.0109542484341497,-0.00529662269792944
"ACLY",0.361420225696188,0.35020751066389,0.330456089093644,0.302882174170804,0.310465788780809,0.320400454000251
"ACMSD",-0.0967435641183964,-0.0659448722933152,-0.0702056531255242,-0.0733732244147611,-0.0699157398322923,-0.071073506591469
"ACN9",-0.0852160819886018,-0.0337224836543248,-0.028873710492511,-0.0284223578811072,-0.0238766811522747,-0.0393987586387851
"ACO1",-0.058526068303504,-0.0592785099647991,-0.0607928856249887,-0.0645613745457214,-0.0639417482664214,-0.0574878562718448
"ACO2",-0.0740234956045285,-0.0501822972102235,-0.0573881736108578,-0.0639488488395415,-0.0545648176652381,-0.0532670668241309
"ACOT1",-0.0957629422351323,-0.0679415697310616,-0.0701558436638489,-0.0740555229915098,-0.0716137823946622,-0.0722606193388436
"ACOT11",-0.0994220570145409,-0.0683747227193747,-0.0710070216673816,-0.0743617858445998,-0.0716137823946622,-0.0713561644571906
"ACOT12",-0.0989915729228458,-0.0683747227193747,-0.071432610669148,-0.0749743115507797,-0.0716137823946622,-0.0725621042993946
"ACOT13",0.128045737037163,0.253530139776434,0.371700115408794,0.325004974584695,0.265955719247935,0.432123719662971
"ACOT2",-0.0940410058683518,-0.0679415697310616,-0.0697302546620825,-0.0740555229915098,-0.0716137823946622,-0.0722606193388436
"ACOT4",-0.0853712524375174,-0.0628521494177141,-0.0671434094683566,-0.0714590975086173,-0.067534266510313,-0.0678341271421108
"ACOT6",-0.0994220570145409,-0.0679415697310616,-0.071432610669148,-0.0749743115507797,-0.0716137823946622,-0.0725621042993946
"ACOT7",-0.020212984142638,0.0316836175809569,0.0379437627848092,0.0505934582160999,0.0426142812924792,0.0311487221301477
"ACOT8",-0.0933952797308091,-0.0631768868596172,-0.068027898655017,-0.0663989516642611,-0.0656466447393638,-0.0659294351672727
"ACOT9",-0.072301559237748,-0.0410860844556479,-0.0463228595649321,-0.048023180478864,-0.0494501282464109,-0.044825487928703
"ACOX1",-0.0348965434287611,-0.0427470263480237,-0.053666025723482,-0.0416981833292205,-0.0453048369608631,-0.0415977392131846
"ACOX2",-0.0743414409306574,-0.0589138883501679,-0.0605921103788754,-0.0646650591118546,-0.058045017754864,-0.0661991511139274
"ACOX3",-0.0603914993660813,-0.059422894292793,-0.0620696526302879,-0.0604778698358136,-0.0500184270735665,-0.0619096356912495
"ACOXL",-0.0989915729228458,-0.0679415697310616,-0.0710070216673816,-0.0743617858445998,-0.0716137823946622,-0.0719591343782926
"ACP1",-0.0873254540379079,-0.0557755961216535,-0.0603728237518442,-0.0600899368906081,-0.062817789734245,-0.0605303093700263
"ACP2",-0.0692881705958822,-0.0597116629531122,-0.0667511316497179,-0.0676240030766209,-0.0613844035570077,-0.0659294351672727
"ACP5",-0.0504193794936686,-0.0283707898822724,-0.0411881367576332,-0.0396241652792182,-0.0375777476167105,-0.0332817645780317
"ACP6",-0.084827424454469,-0.0499544706024311,-0.0579514453702217,-0.0561108057402489,-0.0592988304429585,-0.0573951273667368
"ACPL2",-0.0959781842809799,-0.0653426518011828,-0.0684534876567834,-0.0719116830198802,-0.0690564376852486,-0.0719591343782926
"ACPP",-0.0920241147207694,-0.0641358137591097,-0.0655899282307805,-0.0681639074900658,-0.0667889394458933,-0.0658198157481408
"ACPT",-0.0994220570145409,-0.0683747227193747,-0.071432610669148,-0.0749743115507797,-0.0716137823946622,-0.0725621042993946
"ACR",-0.0988480782257575,-0.0682664344722964,-0.0713262134187064,-0.0749743115507797,-0.0716137823946622,-0.0719591343782926
"ACRBP",-0.0994220570145409,-0.0683747227193747,-0.071432610669148,-0.0749743115507797,-0.070761334158191,-0.0725621042993946
"ACRC",-0.0977001206477604,-0.0666421107661222,-0.0710070216673816,-0.07313673443224,-0.0690564376852486,-0.0713561644571906
"ACRV1",-0.0994220570145409,-0.0683747227193747,-0.071432610669148,-0.0749743115507797,-0.0716137823946622,-0.0725621042993946
"ACSBG1",-0.085124231216577,-0.050831715030455,-0.0538214017309798,-0.0490109131185454,-0.047484537929177,-0.0182911895769686
"ACSBG2",-0.0994220570145409,-0.0683747227193747,-0.071432610669148,-0.0749743115507797,-0.0716137823946622,-0.0725621042993946
"ACSF2",-0.0885369592655478,-0.0663945947725529,-0.0690006735158933,-0.0727867197426443,-0.0677168761703067,-0.0688509679991352
"ACSF3",-0.0962890894582196,-0.0651742034167907,-0.0641798647626275,-0.0662509246165592,-0.068630213567013,-0.0694467597068333
"ACSL1",-0.096408668372675,-0.0679415697310616,-0.0701558436638489,-0.07313673443224,-0.0716137823946622,-0.0695472546938846
"ACSL3",-0.0289822114740236,-0.0258674834141701,-0.015899632837904,-0.0219171826443377,-0.0124673442073268,-0.0270015056481268
"ACSL4",-0.0778978524297847,-0.0610111219180516,-0.0632754881338739,-0.0678281783099724,-0.0656466447393638,-0.0655274552178615
"ACSL5",-0.0901666490430957,-0.0650951358080467,-0.0670277645008661,-0.0704241205903236,-0.0668542797413155,-0.0663493606471788
"ACSL6",-0.0994220570145409,-0.0683747227193747,-0.071432610669148,-0.0749743115507797,-0.0716137823946622,-0.0725621042993946
"ACSM1",-0.0994220570145409,-0.0679415697310616,-0.071432610669148,-0.0749743115507797,-0.0716137823946622,-0.0725621042993946
"ACSM2A",-0.0994220570145409,-0.0682303383900814,-0.0712907476687011,-0.0745659610797889,-0.0713296329827893,-0.0725621042993946
"ACSM2B",-0.0991207181503543,-0.0680859540603549,-0.0711488846678286,-0.0740351054681747,-0.0710454835700639,-0.0724415103151742
"ACSM3",-0.0852290530253042,-0.0573004373904146,-0.0566698652810162,-0.0682833483489515,-0.0618678832305431,-0.0602287681041441
"ACSM4",-0.0994220570145409,-0.0683747227193747,-0.071432610669148,-0.0749743115507797,-0.0716137823946622,-0.0725621042993946
"ACSM5",-0.0994220570145409,-0.0683747227193747,-0.071432610669148,-0.0749743115507797,-0.0716137823946622,-0.0725621042993946
"ACSS1",-0.0933952797308091,-0.0679415697310616,-0.0705814326656153,-0.0737492601384199,-0.070761334158191,-0.0707531945360886
"ACSS2",-0.0968391524643702,-0.0683747227193747,-0.0688790766585498,-0.0737492601384199,-0.0716137823946622,-0.0707531945360886
"ACSS3",-0.0959899122130756,-0.065183829038657,-0.0700494464129817,-0.0707539608220975,-0.0669300529179854,-0.0696792775195261
"ACTA1",-0.0938592722005354,-0.057459267413884,-0.0522203071620535,-0.0515087434256437,-0.0518566551882874,-0.0284043460536899
"ACTA2",-0.0261852542625022,-0.0660456607783834,-0.0669219386674977,-0.0722853237006499,-0.0702592468285552,-0.0706056761227159
"ACTB",4.87577513617605,2.01279408792506,2.10224807424708,2.14570463515698,2.37619193642799,2.77228646615487
"ACTBL2",-0.0965760788528265,-0.0673640324134551,-0.068825878033329,-0.07313673443224,-0.068630213567013,-0.0713561644571906
"ACTC1",-0.099148076754909,-0.0617907972970152,-0.0588878681911453,-0.0611049794911706,-0.0586762410800571,-0.0682864994042529
"ACTG1",1.1720109733866,0.422640285471526,0.706246172258541,0.659776524026201,0.498938565325608,0.412447062283454
"ACTG2",-0.00158019772145011,-0.0545138270933547,-0.0292992994942773,0.0523289476965254,-0.0179095434969763,-0.0436195480864991
"ACTL6A",0.166346137070364,0.268543667502693,0.195249700304975,0.270117724369615,0.240906224091922,0.302278206950136
"ACTL6B",-0.0756490036079516,-0.0490646964098927,-0.0332481088617486,-0.0383619506704615,-0.0397481432089281,-0.048634459050199
"ACTL7A",-0.0994220570145409,-0.0683747227193747,-0.071432610669148,-0.0749743115507797,-0.0716137823946622,-0.0725621042993946
"ACTL7B",-0.0994220570145409,-0.0683747227193747,-0.071432610669148,-0.0749743115507797,-0.0716137823946622,-0.0725621042993946
"ACTL8",0.0807166738715848,0.0414259741775649,0.0569869986180711,0.0345748404270663,0.0573731076055734,0.00518289956306057
"ACTL9",-0.0994220570145409,-0.0683747227193747,-0.071432610669148,-0.0749743115507797,-0.0716137823946622,-0.0725621042993946
"ACTN1",1.64534226598678,0.452969245351566,0.404424454287523,0.418313057139016,0.405483228785991,0.289802719245333
"ACTN2",-0.0994220570145409,-0.0670752637544353,-0.071432610669148,-0.0737492601384199,-0.0716137823946622,-0.0719591343782926
"ACTN3",-0.0989915729228458,-0.0683747227193747,-0.0710070216673816,-0.0743617858445998,-0.0716137823946622,-0.0707531945360886
"ACTN4",1.4296946025306,0.349266807023036,0.469111419659043,0.4139928947738,0.46361498877593,0.499702139095966
"ACTR10",-0.0412735904648652,-0.0453409795779756,-0.0433437365525676,-0.0443480262417846,-0.0434829905911124,-0.0345749992699692
"ACTR1A",0.233772629957486,0.0958624520304565,0.0856097309826427,0.0750944864632959,0.119334622574888,0.115383620108096
"ACTR1B",-0.0641223614955407,-0.0571127450232335,-0.0641975976391197,-0.0633363231333616,-0.0605319553205365,-0.0598997359562528
"ACTR2",0.000880736350423156,-0.0337224836543248,-0.0301504774978101,-0.0314849864120067,-0.0272864740981596,-0.0400017285598871
"ACTR3",0.260462643642583,0.0290846996510782,0.0277296267424163,0.0420180983295813,0.0281226612724687,0.0076328952071701
"ACTR3B",-0.0873685024470774,-0.0397866254907085,-0.0586649406161569,-0.0545567880073661,-0.0520074729558245,-0.0456294478214958
"ACTR3BP2",-0.0994220570145409,-0.0683747227193747,-0.071432610669148,-0.0745659610804014,-0.0716137823946622,-0.0723611143258949
"ACTR3C",-0.0988480782257575,-0.0683747227193747,-0.071432610669148,-0.0749743115507797,-0.0716137823946622,-0.0725621042993946
"ACTR5",-0.0941845005641486,-0.0596497839560194,-0.0620696526302879,-0.0688490544889807,-0.0690209190084448,-0.0688689135326449
"ACTR6",-0.0460183760071527,-0.0495511226979827,-0.0541149455441164,-0.058041268670225,-0.0462503790148391,-0.0545010382375019
"ACTR8",-0.082633177438431,-0.0597116629531122,-0.0650487756426524,-0.0663989516642611,-0.0656466447393638,-0.0647234953250687
"ACTRT1",-0.0994220570145409,-0.0683747227193747,-0.071432610669148,-0.0749743115507797,-0.0716137823946622,-0.0725621042993946
"ACTRT2",-0.0994220570145409,-0.0683747227193747,-0.071432610669148,-0.0749743115507797,-0.0716137823946622,-0.0725621042993946
"ACVR1",-0.0556596434436218,-0.0551480868243854,-0.0628566545148444,-0.0655831787930533,-0.0575382383012197,-0.0605424253209972
"ACVR1B",-0.0977001206477604,-0.0675084167427484,-0.0701558436638489,-0.07313673443224,-0.0699088859217198,-0.0707531945360886
"ACVR1C",-0.0950024203383693,-0.0630193766836239,-0.0688061185441437,-0.0679915185003288,-0.0668400722704235,-0.0631630822552409
"ACVR2A",0.0551217319040089,0.106619084559127,0.0651814588978569,0.100208040416672,0.0690401766230865,0.116167481005528
"ACVR2B",-0.093154926114381,-0.0299431152701593,-0.019810215473533,-0.0301562354695107,-0.0227911001465857,-0.0234200557295824
"ACVRL1",-0.0938257638225043,-0.0679415697310616,-0.0714010855579376,-0.0748518064095437,-0.0716137823946622,-0.0723209163309538
"ACY1",-0.0804807569799554,-0.0523480621517891,-0.0595161186196896,-0.0663989516642611,-0.0596795070840653,-0.0544730066663349
"ACY3",-0.0989915729228458,-0.0675084167427484,-0.0705814326656153,-0.0743617858445998,-0.0716137823946622,-0.0725621042993946
"ACYP1",-0.0908123751806384,-0.0575458980115466,-0.0654743646444188,-0.0688490544889807,-0.062236851793479,-0.0598997359562528
"ACYP2",-0.0968248029947905,-0.0680859540607881,-0.0707942271664985,-0.0740555229915098,-0.070761334158191,-0.0725621042993946
"ADA",-0.0841440677997316,-0.0578845957836757,-0.0552483412543113,-0.0581897829086231,-0.0582852985241811,-0.0514442101555104
"ADAD1",-0.0994220570145409,-0.0683747227193747,-0.071432610669148,-0.0749743115507797,-0.0716137823946622,-0.0725621042993946
"ADAD2",-0.0916733433640286,-0.0572055635188728,-0.0570537822505031,-0.0562047738356061,-0.0527990320337655,-0.0378913338360301
"ADAL",-0.0732742226057737,-0.0534070476458427,-0.0536386784211774,-0.05098340078182,-0.0543741510199842,-0.0518215824441843
"ADAM10",-0.075745431971309,-0.0640431928362435,-0.0654743646444188,-0.0682365287828008,-0.0656466447393638,-0.0701502246149866
"ADAM11",-0.0989915729228458,-0.0662089577778091,-0.071432610669148,-0.0737492601384199,-0.070761334158191,-0.0713561644571906
"ADAM12",-0.0387238000855283,-0.065775804789496,-0.0705814326656153,-0.0737492601384199,-0.0690564376852486,-0.0725621042993946
"ADAM15",-0.0916733433640286,-0.065775804789496,-0.0671767206514843,-0.0737492601384199,-0.0699088859217198,-0.0701502246149866
"ADAM17",-0.094820079218756,-0.0656587611690865,-0.0662707502472457,-0.0694891772235642,-0.0692944748091025,-0.0658965994453187
"ADAM18",-0.0994220570145409,-0.0683747227193747,-0.071432610669148,-0.0749743115507797,-0.0716137823946622,-0.0725621042993946
